col_all,ngram_col_all,default_col_all,p_global_col_all,col_minus1,ngram_col_minus1,default_col_minus1,p_global_col_minus1,col_1,ngram_col_1,default_col_1,p_global_col_1,word,ngram_word,default_word,p_global_word,n
0.0028342143033895082,CTION,0.0005383094335877469,0.0008511726645369876,0.0069178315343575505,CTION,0.0012429309240031595,0.000636146587753479,0.005305008025672072,OTHER,0.0011360663199142188,0.00048783534793746876,0.018505133400818545,WOULD,0.0030370942019917434,0.00041330395987206807,5
0.0024056454853464775,OTHER,0.0005383094335877469,0.0007224646616330094,0.006570151340572621,THEIR,0.0012429309240031595,0.0006041747815874459,0.004508622932679268,INTER,0.0011360663199142188,0.0004146017548774207,0.017379037361334,OTHER,0.0030370942019917434,0.00038815310349971533,5
0.0020198025932062387,THEIR,0.0005383094335877469,0.0006065881302772468,0.0064489351640664985,OTHER,0.0012429309240031595,0.0005930280433817063,0.004497985366788639,WOULD,0.0011360663199142188,0.0004136235507668236,0.016406564690655715,THESE,0.0030370942019917434,0.0003664333570405559,5
0.0019028106992849886,THERE,0.0005383094335877469,0.0005714530658754165,0.004954971289623844,THERE,0.0012429309240031595,0.00045564684000409003,0.0039962728169435115,THESE,0.0011360663199142188,0.0003674873121157453,0.013455045823380496,ABOUT,0.0030370942019917434,0.00030051249016217876,5
0.0016595342977447588,ITION,0.0005383094335877469,0.0004983921746540552,0.004495316704390679,WOULD,0.0012429309240031595,0.0004133781472079342,0.0035186691069405748,STATE,0.0011360663199142188,0.0003235680624335562,0.011599409433095774,FIRST,0.0030370942019917434,0.0002590676731173332,5
0.0015318586954148053,EMENT,0.0005383094335877469,0.000460048573571531,0.003985499492114775,THESE,0.0012429309240031595,0.000366496623950744,0.0033149446675457676,UNDER,0.0011360663199142188,0.0003048340695169402,0.011143341704472164,COULD,0.0030370942019917434,0.00024888160235916944,5
0.0015052743349411677,INTER,0.0005383094335877469,0.0004520647450684088,0.0038885013039647743,IONAL,0.0012429309240031595,0.00035757691173985345,0.003268256180910196,ABOUT,0.0011360663199142188,0.00030054071236982217,0.010079494353391377,AFTER,0.0030370942019917434,0.00022512104287670439,5
0.0014050500051893964,IONAL,0.0005383094335877469,0.0004219653239680965,0.003472056041937285,ITION,0.0012429309240031595,0.00031928164087221823,0.0028401412347325646,FIRST,0.0011360663199142188,0.0002611723263626517,0.00869046839975818,THOSE,0.0030370942019917434,0.00019409776330519467,5
0.0013970788595642296,RATIO,0.0005383094335877469,0.00041957142550633545,0.003293486134401834,EMENT,0.0012429309240031595,0.00030286079616243433,0.002742694740278215,AFTER,0.0011360663199142188,0.00025221138901865926,0.008438876740039904,WHERE,0.0030370942019917434,0.0001884785749978167,5
0.0013775207962632811,WOULD,0.0005383094335877469,0.00041369773810268973,0.0032727887204224027,ABOUT,0.0012429309240031595,0.00030095751343388793,0.0027076522844214795,COULD,0.0011360663199142188,0.00024898897190586173,0.007742175881830415,BEING,0.0030370942019917434,0.00017291806985001196,5
0.0012889697442427866,TIONA,0.0005383094335877469,0.0003871040416395471,0.003195963784980313,MENTS,0.0012429309240031595,0.0002938928833842628,0.0026425508124305916,SHOUL,0.0011360663199142188,0.00024300240240658324,0.007357903285359623,UNDER,0.0030370942019917434,0.0001643355115754159,5
0.0012373964165087181,THESE,0.0005383094335877469,0.0003716155139252003,0.0028183018337893107,FIRST,0.0012429309240031595,0.0002591640293522907,0.002622204762858173,CONTR,0.0011360663199142188,0.00024113143027529102,0.007076923374848618,YEARS,0.0030370942019917434,0.00015805994970059253,5
0.001165075849322291,STATE,0.0005383094335877469,0.0003498961648275406,0.0027597831612536537,THING,0.0012429309240031595,0.00025378279772377596,0.0025571281343837082,GREAT,0.0011360663199142188,0.00023514714532401314,0.00700031074980797,GREAT,0.0030370942019917434,0.00015634884064670733,5
0.0011283412735091797,NATIO,0.0005383094335877469,0.0003388640185504971,0.0027064846849243875,COULD,0.0012429309240031595,0.00024888160235916944,0.0024973883638020806,GENER,0.0011360663199142188,0.00022965362455526728,0.006953018351360816,STATE,0.0030370942019917434,0.00015529258586990081,5
0.0010941978320109325,THING,0.0005383094335877469,0.0003286100430336246,0.002643980762634836,EFORE,0.0012429309240031595,0.00024313389707200978,0.0024119226818449355,WHERE,0.0011360663199142188,0.00022179441294003228,0.0063560041175527255,WORLD,0.0030370942019917434,0.0001419585373338358,5
0.0010834557360491824,UNDER,0.0005383094335877469,0.0003253839713736446,0.002536117043926,AFTER,0.0012429309240031595,0.0002332150176864337,0.0022748795100189178,THROU,0.0011360663199142188,0.00020919226359611493,0.0061288019225788845,THREE,0.0030370942019917434,0.00013688407692112885,5
0.0010766188671754938,SSION,0.0005383094335877469,0.00032333071947616174,0.002485861848006319,HOULD,0.0012429309240031595,0.00022859367482163428,0.0022721326398284377,BETWE,0.0011360663199142188,0.00020893966824307733,0.006074188403983487,WHILE,0.0030370942019917434,0.00013566430816782572,5
0.0024086642950175217,ATIONS,0.000501289181418329,0.000501876492282297,0.006499419379569049,ATIONS,0.000985233621539782,0.00045250879261558803,0.0034902626186644786,SHOULD,0.0010516875791049248,0.00024300240240658324,0.01305065242207187,SHOULD,0.0021878275728604807,0.00022849575299359293,6
0.0019229659932780234,RATION,0.000501289181418329,0.00040067494232420506,0.004388259280096615,TIONAL,0.000985233621539782,0.0003055235848855678,0.0031533459481306583,GENERA,0.0010516875791049248,0.0002195452677162793,0.010557836824457661,PEOPLE,0.0021878275728604807,0.00018485059575320075,6
0.0016918061720467255,TIONAL,0.000501289181418329,0.000352509791009367,0.004292683737052915,RATION,0.000985233621539782,0.000298869333011587,0.0030046449356565938,THROUG,0.0010516875791049248,0.00020919226359611493,0.009699549175611928,BEFORE,0.0021878275728604807,0.00016982337134590391,6
0.0016263157866530104,NATION,0.000501289181418329,0.0003388640185504971,0.003567549733895966,ECTION,0.000985233621539782,0.0002483833598668881,0.003000450355174921,BETWEE,0.0010516875791049248,0.00020890022450178333,0.007183287981933542,DURING,0.0021878275728604807,0.00012576771975214072,6
0.0015390407105634462,ECTION,0.000501289181418329,0.0003206791228213135,0.003314663418457879,CATION,0.000985233621539782,0.00023077666693249846,0.0028383743252799448,DIFFER,0.0010516875791049248,0.00019761601212579005,0.007098033594475475,LITTLE,0.0021878275728604807,0.00012427505372838757,6
0.0015387063629647279,CATION,0.000501289181418329,0.00032060945715624143,0.003281902472152366,SHOULD,0.000985233621539782,0.00022849575299359293,0.0028377493076654245,PRODUC,0.0010516875791049248,0.0001975724965516144,0.006870443906046021,SYSTEM,0.0021878275728604807,0.00012029032748257052,6
0.001520928204416883,LATION,0.000501289181418329,0.00031690514690026775,0.0030004644219809333,ETWEEN,0.000985233621539782,0.00020890120387440612,0.0027687706889306008,PEOPLE,0.0010516875791049248,0.00019277000118131943,0.006758499330619039,NUMBER,0.0021878275728604807,0.00011833035956460837,6
0.0012667171530141858,THOUGH,0.000501289181418329,0.0002639369723641595,0.002779609989236591,LATION,0.000985233621539782,0.00019352466531480798,0.0026914978259128843,THOUGH,0.0010516875791049248,0.00018739003600227365,0.006081082638278202,STATES,0.0021878275728604807,0.00010646989219478813,6
0.0012449358616325032,PRESEN,0.000501289181418329,0.00025939855738510653,0.002684628516834184,TATION,0.000985233621539782,0.00018691177439523267,0.0024870103758915783,PERSON,0.0010516875791049248,0.00017315301516852697,0.005817153613477525,SOCIAL,0.0021878275728604807,0.00010184892311919602,6
0.0011974301404286734,TATION,0.000501289181418329,0.0002495001233150547,0.0026704752866231344,PEOPLE,0.000985233621539782,0.00018592638466418302,0.0024683925994109243,SYSTEM,0.0010516875791049248,0.0001718567905268412,0.005638376718133037,WITHIN,0.0021878275728604807,9.87188296956283e-05,6
0.001166245519128617,SHOULD,0.000501289181418329,0.00024300240240658324,0.00261990279335163,HROUGH,0.000985233621539782,0.00018240537816600476,0.00246802694306668,BECAUS,0.0010516875791049248,0.00017183133245109885,0.005493710094997826,PUBLIC,0.0021878275728604807,9.618595180437322e-05,6
0.0011342191069679014,RESENT,0.000501289181418329,0.00023632928343817584,0.0024770499083600493,CTIONS,0.000985233621539782,0.00017245953797104878,0.0024549861432831667,BEFORE,0.0010516875791049248,0.00017092339341529369,0.005285395318666917,CALLED,0.0021878275728604807,9.253869800141993e-05,6
0.0010924608704673399,GENERA,0.000501289181418329,0.00022762841246078459,0.002468970055904831,ECAUSE,0.000985233621539782,0.00017189699475518612,0.002418512080138317,PRESEN,0.0010516875791049248,0.0001683839613042741,0.005072588450892057,SECOND,0.0021878275728604807,8.881279496440494e-05,6
0.001085884617078008,DITION,0.000501289181418329,0.00022625816464741158,0.002441569864574821,BEFORE,0.000985233621539782,0.0001699893124266454,0.0024117379376374817,DEVELO,0.0010516875791049248,0.0001679123254757423,0.0050609134079879605,THOUGH,0.0021878275728604807,8.860838390254169e-05,6
0.0010435355059708125,ATIONA,0.000501289181418329,0.0002174341772707905,0.002360888501603488,THOUGH,0.000985233621539782,0.00016437203740366348,0.00240903655062929,FOLLOW,0.0010516875791049248,0.00016772424692563256,0.004637291010787669,ALWAYS,0.0021878275728604807,8.119144293263847e-05,6
0.0010234560467487503,PRODUC,0.000501289181418329,0.0002132503611274866,0.002206043051834912,NATION,0.000985233621539782,0.00015359123939314305,0.0023398738461740706,RELATI,0.0010516875791049248,0.00016290893496323766,0.004587153239294981,SCHOOL,0.0021878275728604807,8.0313611887865e-05,6
0.0010088726307253266,THROUG,0.000501289181418329,0.00021021171697335132,0.0021943672360599975,BILITY,0.000985233621539782,0.00015277833457956586,0.0022891355459687787,GOVERN,0.0010516875791049248,0.00015937638449612407,0.004490383975737327,OTHERS,0.0021878275728604807,7.861933906317115e-05,6
0.0010088726307253266,HROUGH,0.000501289181418329,0.00021021171697335132,0.0021142619027489534,UCTION,0.000985233621539782,0.00014720116444455396,0.0021440780055371794,EFFECT,0.0010516875791049248,0.00014927704967141204,0.00442286296901344,UNITED,0.0021878275728604807,7.743715576878144e-05,6
0.001003057621689895,ETWEEN,0.000501289181418329,0.0002090000843090032,0.0020927185853108956,OWEVER,0.000985233621539782,0.00014570125499210743,0.0021369208831585073,AMERIC,0.0010516875791049248,0.00014877874965151246,0.004417902317941448,FAMILY,0.0021878275728604807,7.735030281573548e-05,6
0.001002578362836658,BETWEE,0.000501289181418329,0.00020890022450178333,0.001970467243079564,MATION,0.000985233621539782,0.00013718975511219002,0.0021033751582098495,NUMBER,0.0010516875791049248,0.00014644319710328804,0.004375655145720961,FIGURE,0.0021878275728604807,7.661062336399835e-05,6
0.0016681661862194884,PRESENT,0.00047982122344027465,0.00023144143111353176,0.004006582213772392,BETWEEN,0.0009193416041131765,0.00020880134406718625,0.004014083368703262,THROUGH,0.0010946380147677083,0.00020919226359611493,0.01260002141867232,BETWEEN,0.002082589158431858,0.00020880134406718625,7
0.0015421367109414517,ATIONAL,0.00047982122344027465,0.00021395609760072406,0.0035748005006339414,ATIONAL,0.0009193416041131765,0.00018629922199989594,0.004008479579866066,BETWEEN,0.0010946380147677083,0.00020890022450178333,0.010957866839643267,THROUGH,0.002082589158431858,0.00018158836784484258,7
0.0015151482451301837,THROUGH,0.00047982122344027465,0.00021021171697335132,0.0035000835225523458,THROUGH,0.0009193416041131765,0.00018240537816600476,0.0035289262376922864,DIFFERE,0.0010946380147677083,0.00018390850411386747,0.010369083010242452,BECAUSE,0.002082589158431858,0.00017183133245109885,7
0.0015056953680717198,BETWEEN,0.00047982122344027465,0.00020890022450178333,0.00329718356672004,BECAUSE,0.0009193416041131765,0.00017183133245109885,0.003405036956640713,GENERAL,0.0010946380147677083,0.00017745206642736118,0.008792275460819213,HOWEVER,0.002082589158431858,0.00014570125499210743,7
0.0014606926857458102,ICATION,0.00047982122344027465,0.00020265655088730944,0.002795786872846255,HOWEVER,0.0009193416041131765,0.00014570125499210743,0.00329718356672004,BECAUSE,0.0010946380147677083,0.00017183133245109885,0.007884182431535589,WITHOUT,0.002082589158431858,0.00013065278493383644,7
0.00137089362532679,DIFFERE,0.00047982122344027465,0.0001901978263143525,0.0027256015746454647,ICATION,0.0009193416041131765,0.00014204357774597322,0.0032219837459848766,DEVELOP,0.0010946380147677083,0.0001679123254757423,0.007630690621093927,GENERAL,0.002082589158431858,0.00012645204360399985,7
0.00135694053404049,IFFEREN,0.00047982122344027465,0.00018826197397395862,0.0025070294764352697,WITHOUT,0.0009193416041131765,0.00013065278493383644,0.002853275857691399,AMERICA,0.0010946380147677083,0.00014869726921676554,0.007530488329116623,ANOTHER,0.002082589158431858,0.00012479154061370587,7
0.0012814453470305928,GENERAL,0.00047982122344027465,0.0001777877692645632,0.002432865229316475,GENERAL,0.0009193416041131765,0.00012678774644120188,0.002795786872846255,HOWEVER,0.0010946380147677083,0.00014570125499210743,0.006950481055918918,AGAINST,0.002082589158431858,0.00011517994598316389,7
0.0012385129885726985,BECAUSE,0.00047982122344027465,0.00017183133245109885,0.0023945610565190966,ANOTHER,0.0009193416041131765,0.00012479154061370587,0.0026967886370192046,PRESENT,0.0010946380147677083,0.0001405420036406905,0.0053131222472112315,PRESENT,0.002082589158431858,8.804644290262418e-05,7
0.0012267246020490567,DEVELOP,0.00047982122344027465,0.00017019581132011715,0.002246691249071354,RMATION,0.0009193416041131765,0.00011708536789724138,0.002668956871161082,CONSIDE,0.0010946380147677083,0.00013909156288872908,0.005308917694953337,EXAMPLE,0.002082589158431858,8.79767671351411e-05,7
0.001076581332056187,AMERICA,0.00047982122344027465,0.00014936492914166552,0.0022101290823631813,AGAINST,0.0009193416041131765,0.00011517994598316389,0.0025070294764352697,WITHOUT,0.0010946380147677083,0.00013065278493383644,0.005281208224005918,HIMSELF,0.002082589158431858,8.751757944132991e-05,7
0.0010501745763417307,HOWEVER,0.00047982122344027465,0.00014570125499210743,0.002126333107286751,FFERENT,0.0009193416041131765,0.00011081295404593738,0.0023945610565190966,ANOTHER,0.0010946380147677083,0.00012479154061370587,0.004946267535530049,THOUGHT,0.002082589158431858,8.196710745301171e-05,7
0.0010323007458961488,ERATION,0.00047982122344027465,0.00014322143917280884,0.002124000289479455,ERNMENT,0.0009193416041131765,0.00011069138022874407,0.0023922058974994577,GOVERNM,0.0010946380147677083,0.00012466880249364378,0.0048746135928672005,COUNTRY,0.002082589158431858,8.077969363532216e-05,7
0.0010220727832869212,NATIONA,0.00047982122344027465,0.00014180241130663446,0.002081960912598479,OSITION,0.0009193416041131765,0.00010850051581410122,0.0023551702844779292,IMPORTA,0.0010946380147677083,0.0001227387071244123,0.004703800664299017,HISTORY,0.002082589158431858,7.79490659812902e-05,7
0.0010177649170068337,CONSIDE,0.00047982122344027465,0.00014120473779835607,0.0020405478596784,IZATION,0.0009193416041131765,0.0001063422920088055,0.0023427794248729243,INTERES,0.0010946380147677083,0.00012209296269646085,0.004519254874527534,SEVERAL,0.002082589158431858,7.489086412068681e-05,7
0.0010177649170068337,ONSIDER,0.00047982122344027465,0.00014120473779835607,0.001991900281731141,PRESENT,0.0009193416041131765,0.00010380704397967874,0.0022653461236853264,INCREAS,0.0010946380147677083,0.00011805755882830797,0.004458346374780594,CHAPTER,0.002082589158431858,7.388151848628732e-05,7
0.0010056717292629854,FERENCE,0.00047982122344027465,0.0001395269285361363,0.0019206923117083365,ERATION,0.0009193416041131765,0.00010009607062239968,0.0022547038772236473,COMMUNI,0.0010946380147677083,0.00011750294263761694,0.004423707834225516,PROCESS,0.002082589158431858,7.330750566645927e-05,7
0.0009667030973449794,POSITIO,0.00047982122344027465,0.00013412041927216475,0.0018629843840591684,ULATION,0.0009193416041131765,9.708864628575213e-05,0.0022101290823631813,AGAINST,0.0010946380147677083,0.00011517994598316389,0.004324184512495827,CERTAIN,0.002082589158431858,7.165825423642641e-05,7
0.0009664152418865344,OSITION,0.00047982122344027465,0.0001340804821964665,0.0018402969448484,OSSIBLE,0.0009193416041131765,9.590629994967365e-05,0.002192422796563408,PRODUCT,0.0010946380147677083,0.00011425719035850159,0.004313174661512923,CONTROL,0.002082589158431858,7.147580441298379e-05,7
0.0009596424468805493,IZATION,0.00047982122344027465,0.00013314082439631878,0.001838683208226353,HILDREN,0.0009193416041131765,9.582220074549518e-05,0.0021892760295354166,PROCESS,0.0010946380147677083,0.00011409319792059469,0.004165178316863716,WHETHER,0.002082589158431858,6.902328194076081e-05,7
0.002173287012184814,DIFFEREN,0.0005535600256528256,0.00018826197397395862,0.003484513282421522,NATIONAL,0.0008926574523507427,0.00012385030515370558,0.005119778440232315,DIFFEREN,0.001153480822126178,0.0001819726517734736,0.007616929654713234,CHILDREN,0.0017329108881251032,9.449228456309482e-05,8
0.001635862817198686,NATIONAL,0.0005535600256528256,0.0001417073591245647,0.0031784245313258184,ORMATION,0.0008926574523507427,0.00011297097075180743,0.003913324216335561,CONSIDER,0.001153480822126178,0.00013909156288872908,0.007451469266823782,AMERICAN,0.0017329108881251032,9.243965564762419e-05,8
0.0016300605812121058,CONSIDER,0.0005535600256528256,0.00014120473779835607,0.0030923933523289353,VERNMENT,0.0008926574523507427,0.00010991315839527295,0.003507541605598455,GOVERNME,0.001153480822126178,0.00012466880249364378,0.006160664407765534,POSSIBLE,0.0017329108881251032,7.642649738219584e-05,8
0.0015478185232741962,POSITION,0.0005535600256528256,0.0001340804821964665,0.003089735106054423,IFFERENT,0.0008926574523507427,0.00010981867615755761,0.0034327148089557716,INTEREST,0.001153480822126178,0.00012200922830156883,0.006107233217721368,ALTHOUGH,0.0017329108881251032,7.57636535011218e-05,8
0.0014983612947125843,IFFERENT,0.0005535600256528256,0.00012979622732166743,0.0030526488250038055,POSITION,0.0008926574523507427,0.00010850051581410122,0.003417408654572194,IMPORTAN,0.001153480822126178,0.0001214652005601052,0.006003793350238065,NATIONAL,0.0017329108881251032,7.448042392746374e-05,8
0.0014509430190708826,GOVERNME,0.0005535600256528256,0.0001256885976691193,0.002698312092390848,POSSIBLE,0.0008926574523507427,9.590629994967365e-05,0.003055253320207187,AMERICAN,0.001153480822126178,0.00010859308757364579,0.0051777606811462635,BUSINESS,0.0017329108881251032,6.423302536078053e-05,8
0.0014509430190708826,VERNMENT,0.0005535600256528256,0.0001256885976691193,0.0026959459715029162,CHILDREN,0.0008926574523507427,9.582220074549518e-05,0.0030162168653427245,QUESTION,0.001153480822126178,0.00010720561206265483,0.005033779059441223,QUESTION,0.0017329108881251032,6.244685258687419e-05,8
0.0014509430190708826,OVERNMEN,0.0005535600256528256,0.0001256885976691193,0.0026131924867151485,AMERICAN,0.0008926574523507427,9.288088770897976e-05,0.0030092718764021644,RELATION,0.001153480822126178,0.00010695876582334886,0.00501698110517557,INTEREST,0.0017329108881251032,6.223846454254379e-05,8
0.0014304856419361048,INTEREST,0.0005535600256528256,0.00012391646808838287,0.002554867505768035,MPORTANT,0.0008926574523507427,9.08078387340124e-05,0.002864549778092151,CHARACTE,0.001153480822126178,0.00010181489791829564,0.004902072947635938,ECONOMIC,0.0017329108881251032,6.0812964398383065e-05,8
0.0014184262544782611,IMPORTAN,0.0005535600256528256,0.00012287181817560025,0.0023312917097330133,ELOPMENT,0.0008926574523507427,8.286126820331342e-05,0.0026608522145519175,CHILDREN,0.001153480822126178,9.45748608288137e-05,0.004752637496674058,RESEARCH,0.0017329108881251032,5.895913381359267e-05,8
0.001374593553050698,ORMATION,0.0005535600256528256,0.00011907479051699,0.0022972526833331835,IVERSITY,0.0008926574523507427,8.165141665015065e-05,0.0026471969870523965,DEVELOPM,0.001153480822126178,9.408951209982747e-05,0.0045866309771136005,TOGETHER,0.0017329108881251032,5.689972982842795e-05,8
0.001374593553050698,FORMATIO,0.0005535600256528256,0.00011907479051699,0.0022349267373009047,OLLOWING,0.0008926574523507427,7.943616108661702e-05,0.0025695796823926066,PARTICUL,0.001153480822126178,9.133075468144773e-05,0.004553124058434166,POSITION,0.0017329108881251032,5.648405770879239e-05,8
0.001353285514281214,RELATION,0.0005535600256528256,0.00011722897198599722,0.00222646350166876,OLITICAL,0.0008926574523507427,7.913535169641707e-05,0.0025645194627604206,CONDITIO,0.001153480822126178,9.115089893265416e-05,0.004117719447034255,PROBLEMS,0.0017329108881251032,5.108261929390223e-05,8
0.0012619146144306841,QUESTION,0.0005535600256528256,0.00010931392630947391,0.0021316011827488173,ALTHOUGH,0.0008926574523507427,7.57636535011218e-05,0.002514884288316227,NATIONAL,0.001153480822126178,8.938671237257346e-05,0.004084977832032635,LANGUAGE,0.0017329108881251032,5.0676441195634775e-05,8
0.0012593887657538886,AMERICAN,0.0005535600256528256,0.00010909512352126095,0.0020558621416860894,HEREFORE,0.0008926574523507427,7.307165534029138e-05,0.002507240669670739,INCREASE,0.001153480822126178,8.911503468763021e-05,0.0039028813183981936,ANALYSIS,0.0017329108881251032,4.8417431809399226e-05,8
0.0011776215526599196,CHARACTE,0.0005535600256528256,0.00010201200156952915,0.0020555791985109846,OLOGICAL,0.0008926574523507427,7.306159867075458e-05,0.0024992796054734067,INDIVIDU,0.001153480822126178,8.883207401270271e-05,0.003591119713892548,EVIDENCE,0.0017329108881251032,4.454985424413109e-05,8
0.0011776215526599196,HARACTER,0.0005535600256528256,0.00010201200156952915,0.0020319892998071146,ODUCTION,0.0008926574523507427,7.222314121164312e-05,0.002498649830511624,REPRESEN,0.001153480822126178,8.880968987613236e-05,0.003568874920167776,REQUIRED,0.0017329108881251032,4.427389510127779e-05,8
0.001129095292757719,ARTICULA,0.0005535600256528256,9.780839227745613e-05,0.0018331793808531243,TOGETHER,0.0008926574523507427,6.515682602373719e-05,0.0023249141546176836,UNIVERSI,0.001153480822126178,8.263459030509652e-05,0.003498030809382872,STUDENTS,0.0017329108881251032,4.339503417182648e-05,8
0.001107719137174662,POSSIBLE,0.0005535600256528256,9.595667309656659e-05,0.0018125537573996917,BUSINESS,0.0008926574523507427,6.442372801214981e-05,0.0023070781154335136,INFORMAT,0.001153480822126178,8.200064268697815e-05,0.003490400642137072,PROBABLY,0.0017329108881251032,4.330037766752123e-05,8
0.0011071200513056512,CHILDREN,0.0005535600256528256,9.590477701121406e-05,0.0017853149047014855,ECONOMIC,0.0008926574523507427,6.345557551988401e-05,0.002306961644252356,POLITICA,0.001153480822126178,8.199650294344475e-05,0.0034658217762502065,MATERIAL,0.0017329108881251032,4.299546305035882e-05,8
